OS_NAME,PT_NAME,Timebase,Derivation,Timestamp,Value,Manual
BME_TW,RAIN_G,5M,VAL,26/10/2011 07:15,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 07:10,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 07:05,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 07:00,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 06:55,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 06:50,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 06:45,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 06:40,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 06:35,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 06:30,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 06:25,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 06:20,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 06:15,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 06:10,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 06:05,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 06:00,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 05:55,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 05:50,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 05:45,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 05:40,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 05:35,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 05:30,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 05:25,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 05:20,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 05:15,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 05:10,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 05:05,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 05:00,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 04:55,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 04:50,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 04:45,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 04:40,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 04:35,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 04:30,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 04:25,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 04:20,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 04:15,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 04:10,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 04:05,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 04:00,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 03:55,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 03:50,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 03:45,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 03:40,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 03:35,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 03:30,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 03:25,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 03:20,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 03:15,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 03:10,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 03:05,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 03:00,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 02:55,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 02:50,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 02:45,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 02:40,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 02:35,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 02:30,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 02:25,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 02:20,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 02:15,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 02:10,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 02:05,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 02:00,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 01:55,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 01:50,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 01:45,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 01:40,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 01:35,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 01:30,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 01:25,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 01:20,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 01:15,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 01:10,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 01:05,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 01:00,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 00:55,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 00:50,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 00:45,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 00:40,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 00:35,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 00:30,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 00:25,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 00:20,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 00:15,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 00:10,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 00:05,0,
BME_TW,RAIN_G,5M,VAL,26/10/2011 00:00,0,
BME_TW,RAIN_G,5M,VAL,25/10/2011 23:55,0,
BME_TW,RAIN_G,5M,VAL,25/10/2011 23:50,0,
BME_TW,RAIN_G,5M,VAL,25/10/2011 23:45,0,
BME_TW,RAIN_G,5M,VAL,25/10/2011 23:40,0,
